,date,mintemp,maxtemp,meantemp,minpres,maxpres,meanpres,maxhumi,minhumi,meanhumi,meanwdspd,maxdewpt,mindewpt,meandewpt,N_wd,NW_wd,W_wd,SW_wd,S_wd,SE_wd,E_wd,NE_wd,nocld,little,some,much,cloudy,rain
2191,27.09.2018,11.0,20.0,16.041666666666668,761.2,765.8,763.5458333333335,94.0,60.0,79.27083333333333,1.8333333333333333,15.0,10.0,12.166666666666666,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2192,28.09.2018,12.0,24.0,16.479166666666668,757.7,761.2,760.4375,100.0,36.0,79.72916666666667,2.3125,15.0,8.0,12.395833333333334,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2193,29.09.2018,8.0,22.0,14.416666666666666,759.0,762.8,761.1770833333334,100.0,18.0,56.145833333333336,4.395833333333333,10.0,-4.0,3.2083333333333335,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2194,30.09.2018,6.0,20.0,13.958333333333334,757.7,762.0,759.9583333333334,93.0,28.0,53.541666666666664,5.208333333333333,6.0,0.0,3.3958333333333335,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2195,1.10.2018,0.0,27.0,11.947916666666666,760.5,772.7,767.1317708333335,100.0,17.0,54.619791666666664,2.75,7.0,-6.0,0.9739583333333334,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2196,2.10.2018,2.0,26.0,13.29861111111111,760.5,770.4,765.2645833333333,100.0,20.0,58.47222222222222,2.2916666666666665,9.0,-4.0,3.4097222222222223,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2197,3.10.2018,2.0,27.0,13.194444444444445,761.2,768.9,765.2618055555556,94.0,13.0,58.46527777777778,2.076388888888889,10.0,-9.0,2.763888888888889,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2198,4.10.2018,2.0,25.0,13.118881118881118,761.2,768.1,764.8846153846154,100.0,20.0,70.3076923076923,1.3846153846153846,13.0,-2.0,6.573426573426573,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2199,5.10.2018,5.0,24.0,13.402777777777779,759.7,766.6,764.0555555555557,100.0,15.0,76.76388888888889,1.8263888888888888,14.0,-13.0,8.652777777777779,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2200,6.10.2018,6.0,22.0,13.57638888888889,762.8,767.3,765.2083333333335,94.0,11.0,40.59027777777778,5.625,13.0,-15.0,-2.8472222222222223,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2201,7.10.2018,-1.0,23.0,12.492957746478874,760.5,768.9,765.4478873239437,100.0,8.0,39.23943661971831,3.704225352112676,8.0,-14.0,-5.007042253521127,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2202,8.10.2018,2.0,23.0,12.569444444444445,757.7,771.1,764.4548611111111,100.0,12.0,43.701388888888886,4.354166666666667,4.0,-8.0,-2.236111111111111,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2203,9.10.2018,3.0,19.0,10.54861111111111,762.0,772.7,767.2395833333334,93.0,16.0,42.520833333333336,4.791666666666667,6.0,-14.0,-4.166666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2204,10.10.2018,2.0,17.0,9.958333333333334,766.6,771.1,768.0979166666666,75.0,16.0,41.354166666666664,2.1875,0.0,-9.0,-4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2205,11.10.2018,1.0,18.0,9.708333333333334,768.1,772.7,770.3875000000002,87.0,19.0,50.958333333333336,1.9166666666666667,4.0,-6.0,-2.0625,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2206,12.10.2018,2.0,20.0,9.833333333333334,767.3,770.4,769.1979166666666,93.0,24.0,66.5,1.5625,6.0,-2.0,2.2083333333333335,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2207,13.10.2018,4.0,20.0,11.104166666666666,765.0,768.9,766.9812499999999,94.0,35.0,71.625,1.3958333333333333,8.0,3.0,5.125,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2208,14.10.2018,7.0,20.0,12.5,765.0,766.6,765.7833333333334,100.0,40.0,77.25,1.1458333333333333,11.0,6.0,7.895833333333333,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2209,15.10.2018,11.0,17.0,13.104166666666666,765.0,766.6,765.9833333333332,94.0,56.0,83.35416666666667,1.7916666666666667,11.0,8.0,10.083333333333334,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2210,16.10.2018,8.0,19.0,13.708333333333334,765.0,767.3,765.9583333333334,94.0,30.0,71.3125,2.4375,11.0,1.0,7.625,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2211,17.10.2018,3.0,19.0,10.347826086956522,765.8,768.9,767.5847826086958,100.0,12.0,61.130434782608695,2.130434782608696,8.0,-11.0,-0.06521739130434782,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2212,18.10.2018,2.0,19.0,9.3125,768.9,771.1,770.1062499999999,100.0,19.0,62.1875,1.7916666666666667,4.0,-5.0,0.3958333333333333,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2213,19.10.2018,3.0,19.0,9.395833333333334,769.6,772.7,770.9854166666668,93.0,22.0,65.85416666666667,1.6041666666666667,5.0,-3.0,1.5833333333333333,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2214,20.10.2018,2.0,19.0,9.104166666666666,767.3,771.1,769.4875000000002,100.0,26.0,71.125,1.5208333333333333,6.0,-2.0,2.7916666666666665,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2215,21.10.2018,5.0,17.0,9.9375,764.3,768.1,766.2937500000002,100.0,45.0,77.16666666666667,1.2083333333333333,7.0,4.0,5.625,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2216,22.10.2018,5.0,19.0,11.666666666666666,760.5,764.3,763.0604166666667,100.0,31.0,62.541666666666664,2.75,7.0,-4.0,3.3333333333333335,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2217,23.10.2018,2.0,20.0,11.770833333333334,761.2,765.8,763.475,93.0,13.0,45.0,2.7916666666666665,2.0,-9.0,-2.9583333333333335,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2218,24.10.2018,2.0,22.0,10.46808510638298,761.2,763.5,762.344680851064,93.0,20.0,62.787234042553195,1.3191489361702127,5.0,-2.0,1.6382978723404256,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2219,25.10.2018,5.0,15.0,10.520833333333334,759.7,762.8,761.3833333333333,100.0,15.0,69.75,2.2916666666666665,9.0,-13.0,4.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2220,26.10.2018,8.0,13.0,10.3125,762.8,766.6,764.30625,21.0,15.0,17.520833333333332,8.604166666666666,-12.0,-15.0,-13.479166666666666,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2221,27.10.2018,-1.0,19.0,11.395833333333334,760.5,766.6,763.8791666666666,80.0,15.0,30.458333333333332,4.291666666666667,-3.0,-14.0,-7.895833333333333,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2222,28.10.2018,8.0,18.0,14.291666666666666,757.7,762.0,759.4229166666668,34.0,19.0,25.520833333333332,7.979166666666667,-2.0,-8.0,-5.479166666666667,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2223,29.10.2018,3.0,17.0,10.479166666666666,762.0,766.6,764.4583333333334,65.0,16.0,26.479166666666668,5.645833333333333,-3.0,-14.0,-9.083333333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2224,30.10.2018,0.0,18.0,9.130434782608695,766.6,770.4,767.6391304347825,80.0,18.0,45.95652173913044,2.108695652173913,0.0,-7.0,-3.5652173913043477,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2225,31.10.2018,0.0,18.0,7.5,768.9,771.1,770.0708333333332,87.0,20.0,58.0625,1.5416666666666667,1.0,-6.0,-2.0625,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2226,1.11.2018,-2.0,18.0,7.576388888888889,766.6,773.4,769.8826388888889,93.0,12.0,47.4375,2.3055555555555554,3.0,-20.0,-5.243055555555555,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2227,2.11.2018,-7.0,17.0,4.902777777777778,765.0,771.9,768.807638888889,93.0,12.0,63.729166666666664,1.5208333333333333,6.0,-18.0,-2.951388888888889,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2228,3.11.2018,-3.0,18.0,5.416666666666667,764.3,769.6,766.6055555555556,100.0,33.0,70.04861111111111,1.8819444444444444,6.0,-11.0,-0.3472222222222222,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2229,4.11.2018,-5.0,12.0,6.319444444444445,765.8,772.7,767.9576388888889,100.0,22.0,73.75694444444444,2.1597222222222223,8.0,-10.0,1.2083333333333333,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2230,5.11.2018,-4.0,14.0,5.479166666666667,765.0,774.7,769.86875,100.0,16.0,59.729166666666664,2.1458333333333335,6.0,-18.0,-3.5069444444444446,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2231,6.11.2018,-4.0,11.0,3.375,762.8,776.2,770.7986111111111,93.0,9.0,53.291666666666664,2.1319444444444446,1.0,-22.0,-7.444444444444445,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2232,7.11.2018,-3.0,12.0,4.75,765.8,773.4,769.6527777777778,93.0,6.0,41.354166666666664,2.6944444444444446,0.0,-26.0,-10.534722222222221,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2233,8.11.2018,-5.0,13.0,3.8333333333333335,759.7,770.4,765.9736111111112,93.0,10.0,48.15277777777778,2.1944444444444446,2.0,-19.0,-8.402777777777779,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2234,9.11.2018,-7.0,16.0,3.6041666666666665,761.2,773.4,767.4916666666667,100.0,12.0,49.111111111111114,2.673611111111111,0.0,-13.0,-8.006944444444445,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2235,10.11.2018,1.0,13.0,7.583333333333333,768.9,771.9,770.0270833333334,57.0,16.0,34.645833333333336,2.3125,-1.0,-13.0,-8.145833333333334,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2236,11.11.2018,3.0,16.0,9.458333333333334,766.6,769.6,767.9229166666665,81.0,26.0,49.416666666666664,1.6458333333333333,2.0,-6.0,-1.625,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2237,12.11.2018,0.0,15.0,6.0625,765.0,768.1,766.6541666666667,93.0,39.0,73.35416666666667,1.3125,3.0,-1.0,0.8541666666666666,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2238,13.11.2018,0.0,12.0,5.479166666666667,765.0,767.3,766.5395833333332,100.0,62.0,86.29166666666667,1.2083333333333333,6.0,-1.0,3.1458333333333335,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2239,14.11.2018,2.0,9.0,6.833333333333333,765.8,768.1,767.2958333333332,100.0,76.0,89.4375,1.6666666666666667,7.0,2.0,5.166666666666667,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2240,15.11.2018,4.0,11.0,7.3125,768.1,774.7,770.6041666666666,100.0,16.0,54.5,3.2083333333333335,6.0,-18.0,-3.3541666666666665,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2241,16.11.2018,-4.0,9.0,2.6041666666666665,771.1,776.2,773.5479166666665,64.0,9.0,30.25,2.8541666666666665,-8.0,-22.0,-15.166666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2242,17.11.2018,-2.0,12.0,4.041666666666667,765.8,771.1,768.6229166666666,75.0,16.0,42.166666666666664,1.9583333333333333,-5.0,-14.0,-9.375,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2243,18.11.2018,-5.0,12.0,4.520833333333333,765.8,768.1,766.7000000000002,80.0,10.0,39.6875,3.7916666666666665,-5.0,-19.0,-12.166666666666666,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2244,19.11.2018,-5.0,10.0,2.3125,764.3,768.1,766.4333333333334,80.0,24.0,50.6875,1.5416666666666667,-3.0,-11.0,-7.854166666666667,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2245,20.11.2018,-3.0,12.0,4.166666666666667,765.0,771.1,767.5166666666668,80.0,17.0,46.416666666666664,2.2083333333333335,-4.0,-13.0,-8.229166666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2246,21.11.2018,-2.0,9.0,4.9375,768.9,773.4,771.1104166666668,75.0,12.0,32.541666666666664,3.6875,-2.0,-20.0,-13.104166666666666,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2247,22.11.2018,-7.0,10.0,0.9166666666666666,768.9,771.9,770.4166666666666,74.0,12.0,42.916666666666664,1.8958333333333333,-9.0,-18.0,-12.625,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2248,23.11.2018,-3.0,7.0,1.6666666666666667,764.3,769.6,766.7729166666667,69.0,33.0,49.708333333333336,2.8541666666666665,-5.0,-11.0,-8.166666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2249,24.11.2018,-5.0,12.0,3.4375,766.6,769.6,767.68125,86.0,22.0,53.5625,1.9791666666666667,-4.0,-10.0,-6.5625,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2250,25.11.2018,-4.0,14.0,3.6041666666666665,765.0,767.3,766.0729166666666,86.0,18.0,53.770833333333336,1.7708333333333333,-3.0,-10.0,-6.958333333333333,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2251,26.11.2018,-4.0,10.0,2.4791666666666665,762.8,767.3,764.74375,93.0,47.0,73.91666666666667,1.3125,1.0,-6.0,-2.0625,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2252,27.11.2018,-3.0,11.0,5.979166666666667,767.3,771.9,769.7145833333334,70.0,6.0,21.291666666666668,4.5,-1.0,-26.0,-17.979166666666668,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2253,28.11.2018,-5.0,8.0,0.10416666666666667,766.6,770.4,768.6791666666667,64.0,21.0,43.791666666666664,1.25,-9.0,-16.0,-11.791666666666666,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2254,29.11.2018,-7.0,8.0,0.20833333333333334,770.4,773.4,771.90625,79.0,29.0,53.895833333333336,1.9375,-6.0,-11.0,-8.770833333333334,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2255,30.11.2018,-5.0,9.0,0.5833333333333334,768.1,771.1,769.7229166666666,80.0,32.0,60.208333333333336,1.2083333333333333,-5.0,-9.0,-6.979166666666667,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2256,1.12.2018,-14.0,9.0,-1.8333333333333333,765.0,783.8,774.1098958333333,93.0,13.0,43.640625,3.0520833333333335,0.0,-27.0,-14.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2257,2.12.2018,-14.0,10.0,1.1458333333333333,762.0,777.7,769.7069444444444,93.0,10.0,49.93055555555556,2.486111111111111,4.0,-26.0,-10.76388888888889,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2258,3.12.2018,-11.0,7.0,-0.09027777777777778,764.3,779.3,773.8506944444445,93.0,5.0,23.881944444444443,4.3125,3.0,-34.0,-20.63888888888889,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2259,4.12.2018,-15.0,4.0,-4.104166666666667,766.6,779.3,773.4590277777777,72.0,10.0,36.52777777777778,2.3194444444444446,-13.0,-26.0,-18.96527777777778,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2260,5.12.2018,-11.0,5.0,-3.0902777777777777,766.6,774.7,771.0180555555555,79.0,8.0,41.986111111111114,2.611111111111111,-7.0,-28.0,-15.868055555555555,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2261,6.12.2018,-11.0,9.0,-2.9305555555555554,764.3,780.0,772.954861111111,73.0,9.0,25.51388888888889,4.708333333333333,-10.0,-31.0,-22.055555555555557,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2262,7.12.2018,-13.0,10.0,-5.118055555555555,764.3,783.8,776.1381944444444,63.0,9.0,19.9375,5.833333333333333,-11.0,-35.0,-26.11111111111111,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2263,8.12.2018,-13.0,10.0,-5.361111111111111,763.5,785.4,775.907638888889,73.0,11.0,26.09027777777778,5.0625,-11.0,-33.0,-23.541666666666668,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2264,9.12.2018,-15.0,10.0,-5.166666666666667,765.0,783.8,775.1597222222222,72.0,12.0,37.1875,2.236111111111111,-9.0,-29.0,-19.34027777777778,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2265,10.12.2018,-14.0,0.0,-6.4375,775.5,777.7,776.4041666666666,72.0,21.0,46.208333333333336,1.4583333333333333,-14.0,-20.0,-16.979166666666668,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2266,11.12.2018,-5.0,-1.0,-3.0208333333333335,777.0,779.3,777.7374999999998,42.0,13.0,20.5,6.791666666666667,-15.0,-27.0,-23.416666666666668,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2267,12.12.2018,-14.0,3.0,-4.479166666666667,771.9,777.7,774.6791666666664,61.0,10.0,28.708333333333332,2.3541666666666665,-17.0,-26.0,-21.791666666666668,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2268,13.12.2018,-9.0,5.0,-1.5416666666666667,773.9,778.5,776.7687499999998,53.0,11.0,26.083333333333332,3.2916666666666665,-16.0,-23.0,-19.645833333333332,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2269,14.12.2018,-12.0,3.0,-5.708333333333333,775.5,779.3,777.4020833333333,72.0,18.0,48.645833333333336,1.1666666666666667,-13.0,-19.0,-15.895833333333334,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2270,15.12.2018,-11.0,2.0,-4.541666666666667,768.1,774.7,771.2458333333334,79.0,29.0,53.125,1.1666666666666667,-11.0,-16.0,-13.3125,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2271,16.12.2018,-9.0,9.0,0.75,764.3,768.1,766.0541666666667,73.0,14.0,38.125,4.041666666666667,-10.0,-19.0,-14.604166666666666,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2272,17.12.2018,-9.0,10.0,1.4375,764.3,768.1,766.0375,63.0,12.0,31.520833333333332,2.4583333333333335,-11.0,-19.0,-15.708333333333334,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2273,18.12.2018,-8.0,10.0,-0.5,763.5,766.6,764.59375,73.0,14.0,41.895833333333336,1.9166666666666667,-11.0,-16.0,-13.75,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2274,19.12.2018,-8.0,10.0,-0.8958333333333334,765.0,767.3,766.0645833333333,68.0,20.0,48.020833333333336,1.5416666666666667,-9.0,-13.0,-11.729166666666666,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2275,20.12.2018,-7.0,6.0,-0.0625,765.0,768.1,766.5354166666666,80.0,31.0,51.8125,1.4375,-7.0,-11.0,-9.8125,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2276,21.12.2018,-6.0,9.0,2.8541666666666665,765.0,769.6,767.3520833333336,74.0,14.0,41.375,2.7291666666666665,-7.0,-17.0,-10.958333333333334,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2277,22.12.2018,-3.0,10.0,3.0208333333333335,769.6,775.5,771.0145833333332,64.0,13.0,33.166666666666664,3.4791666666666665,-9.0,-21.0,-13.541666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2278,23.12.2018,-11.0,1.0,-3.0208333333333335,773.9,779.3,776.2770833333334,48.0,5.0,15.25,5.791666666666667,-20.0,-34.0,-27.395833333333332,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2279,24.12.2018,-15.0,2.0,-6.916666666666667,766.6,773.9,769.7666666666665,72.0,11.0,40.1875,1.6458333333333333,-16.0,-25.0,-20.041666666666668,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2280,25.12.2018,-11.0,5.0,-2.1041666666666665,766.6,774.7,769.6687500000002,62.0,8.0,25.791666666666668,5.0625,-17.0,-28.0,-21.416666666666668,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2281,26.12.2018,-11.0,-2.0,-5.8125,774.7,778.5,776.1854166666666,40.0,12.0,19.729166666666668,2.9791666666666665,-22.0,-28.0,-26.020833333333332,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2282,27.12.2018,-12.0,-6.0,-9.083333333333334,779.3,783.8,781.7083333333334,26.0,9.0,12.1875,8.708333333333334,-25.0,-35.0,-33.416666666666664,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2283,28.12.2018,-12.0,-5.0,-8.375,781.6,785.4,783.1520833333334,21.0,13.0,16.229166666666668,7.875,-27.0,-33.0,-29.625,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2284,29.12.2018,-14.0,-2.0,-6.333333333333333,780.8,783.8,782.2604166666666,39.0,12.0,19.25,3.7916666666666665,-23.0,-29.0,-26.895833333333332,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2285,30.12.2018,-14.0,-1.0,-7.659574468085107,781.6,784.6,782.9553191489362,56.0,16.0,29.4468085106383,2.2127659574468086,-21.0,-25.0,-23.29787234042553,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2286,31.12.2018,-14.0,-3.0,-8.875,780.8,783.8,782.0750000000002,61.0,24.0,42.125,1.3541666666666667,-18.0,-23.0,-20.145833333333332,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2287,1.01.2019,-14.0,9.0,-1.75,765.0,780.8,772.3203125,62.0,3.0,26.979166666666668,3.875,-12.0,-38.0,-21.208333333333332,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2288,2.01.2019,-12.0,11.0,-1.6944444444444444,763.5,779.3,769.9194444444444,86.0,9.0,37.22222222222222,2.3055555555555554,-8.0,-22.0,-16.78472222222222,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2289,3.01.2019,-12.0,12.0,-1.5208333333333333,765.8,777.0,771.46875,93.0,10.0,40.09027777777778,2.0,-6.0,-19.0,-15.493055555555555,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2290,4.01.2019,-10.0,6.0,-1.8402777777777777,768.1,777.7,772.3618055555555,86.0,10.0,41.895833333333336,3.9097222222222223,-6.0,-27.0,-15.097222222222221,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2291,5.01.2019,-11.0,6.0,-2.5625,773.9,781.6,776.9944444444443,37.0,9.0,19.86111111111111,4.979166666666667,-15.0,-30.0,-23.368055555555557,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2292,6.01.2019,-15.0,5.0,-4.069444444444445,768.9,779.3,773.7083333333334,62.0,6.0,29.59027777777778,2.0555555555555554,-15.0,-31.0,-21.22222222222222,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2293,7.01.2019,-13.0,10.0,-2.013888888888889,765.0,775.5,770.6993055555555,57.0,4.0,28.270833333333332,3.1527777777777777,-12.0,-33.0,-20.791666666666668,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2294,8.01.2019,-11.0,8.0,-1.2430555555555556,767.3,780.0,772.6347222222223,48.0,5.0,21.305555555555557,3.3055555555555554,-16.0,-31.0,-22.45138888888889,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2295,9.01.2019,-15.0,6.0,-2.6338028169014085,766.6,779.3,771.5521126760564,66.0,14.0,30.985915492957748,1.9366197183098592,-14.0,-23.0,-18.690140845070424,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2296,10.01.2019,-11.0,6.0,-4.148936170212766,768.1,771.1,769.48085106383,58.0,17.0,39.276595744680854,1.702127659574468,-14.0,-19.0,-17.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2297,11.01.2019,-9.0,6.0,-2.0,766.6,769.6,767.9,62.0,21.0,42.458333333333336,1.3125,-12.0,-16.0,-14.041666666666666,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2298,12.01.2019,-10.0,5.0,-3.5208333333333335,766.6,769.6,767.6770833333334,86.0,26.0,54.854166666666664,1.0833333333333333,-8.0,-14.0,-12.291666666666666,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2299,13.01.2019,-10.0,7.0,-2.0,769.6,772.7,770.8729166666666,93.0,14.0,45.083333333333336,2.1041666666666665,-9.0,-19.0,-15.020833333333334,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2300,14.01.2019,-10.0,6.0,-2.4583333333333335,768.1,776.2,770.8395833333334,67.0,12.0,42.1875,3.2708333333333335,-11.0,-26.0,-15.166666666666666,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2301,15.01.2019,-8.0,-1.0,-4.5,775.5,781.6,778.3020833333334,22.0,10.0,16.5,7.875,-23.0,-30.0,-26.583333333333332,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2302,16.01.2019,-15.0,4.0,-4.208333333333333,768.9,775.5,771.2791666666666,55.0,6.0,23.0,2.3541666666666665,-20.0,-31.0,-25.020833333333332,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2303,17.01.2019,-13.0,7.0,-2.5416666666666665,768.1,770.4,768.9270833333334,51.0,4.0,21.583333333333332,2.1666666666666665,-20.0,-33.0,-25.333333333333332,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2304,18.01.2019,-11.0,7.0,-2.2916666666666665,767.3,770.4,768.6854166666667,48.0,10.0,27.520833333333332,1.5833333333333333,-16.0,-23.0,-20.083333333333332,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2305,19.01.2019,-2.0,6.0,1.2708333333333333,769.6,773.4,770.9520833333332,34.0,14.0,20.979166666666668,3.4583333333333335,-16.0,-23.0,-19.166666666666668,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2306,20.01.2019,-3.0,5.0,1.7291666666666667,771.1,776.2,773.9104166666666,28.0,10.0,16.6875,6.541666666666667,-18.0,-24.0,-21.625,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2307,21.01.2019,1.0,9.0,4.9375,765.0,771.1,767.9458333333333,15.0,8.0,11.6875,6.145833333333333,-21.0,-24.0,-22.729166666666668,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2308,22.01.2019,-4.0,11.0,4.479166666666667,763.5,765.8,764.5,31.0,9.0,16.1875,3.7708333333333335,-17.0,-22.0,-20.0625,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2309,23.01.2019,-7.0,12.0,3.0625,765.8,770.4,767.975,64.0,10.0,27.604166666666668,2.6666666666666665,-6.0,-19.0,-15.9375,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2310,24.01.2019,-8.0,5.0,-1.0208333333333333,768.1,773.9,770.2083333333334,86.0,36.0,60.9375,1.4583333333333333,-6.0,-11.0,-8.1875,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2311,25.01.2019,-5.0,6.0,1.0625,773.9,779.3,777.3729166666666,36.0,9.0,20.4375,4.145833333333333,-15.0,-25.0,-20.333333333333332,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2312,26.01.2019,-8.0,5.0,-0.9791666666666666,771.9,779.3,776.2333333333335,46.0,11.0,23.583333333333332,2.5208333333333335,-15.0,-24.0,-20.333333333333332,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2313,27.01.2019,-6.0,10.0,0.3541666666666667,765.0,771.9,768.9479166666666,54.0,7.0,30.0,3.3958333333333335,-12.0,-27.0,-17.75,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2314,28.01.2019,-6.0,8.0,2.125,769.6,773.4,770.9375,36.0,5.0,13.4375,4.125,-18.0,-31.0,-24.770833333333332,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2315,29.01.2019,-7.0,5.0,-1.565217391304348,766.6,770.4,768.3521739130434,46.0,16.0,30.891304347826086,1.1521739130434783,-14.0,-20.0,-17.41304347826087,1,1,1,1,1,1,1,1,1,0,0,0,0,0
